#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
XP_037509155.1       -          msaprobs_alignment_4742434 -                  0 1138.7   9.3  2.2e-185  627.2   0.3   2.5   3   0   0   3   3   2   2 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Rhipicephalus sanguineus]
XP_026880781.2       -          msaprobs_alignment_4742434 -                  0 1104.4  22.8  1.7e-166  564.8   2.1   2.9   2   2   1   4   4   2   2 LOW QUALITY PROTEIN: chitin synthase 1 [Electrophorus electricus]
XP_032435842.1       -          msaprobs_alignment_4742434 -           3.1e-169  573.9   8.6  3.1e-169  573.9   8.6   2.0   2   1   0   3   3   1   1 chitin synthase chs-2-like [Xiphophorus hellerii]
XP_037533045.1       -          msaprobs_alignment_4742434 -           3.4e-169  573.7  22.6  2.8e-168  570.7  22.6   2.1   1   1   0   1   1   1   1 hyaluronan synthase 2 [Nematolebias whitei]
XP_035990245.1       -          msaprobs_alignment_4742434 -             4e-169  573.5  12.4    4e-169  573.5  12.4   1.8   1   1   1   2   2   1   1 chitin synthase chs-2 [Fundulus heteroclitus]
XP_023201014.1       -          msaprobs_alignment_4742434 -           4.4e-169  573.4   7.8  4.4e-169  573.4   7.8   1.9   2   1   0   3   3   1   1 uncharacterized protein LOC102223149 [Xiphophorus maculatus]
XP_027870289.1       -          msaprobs_alignment_4742434 -           5.5e-169  573.1   4.1  5.5e-169  573.1   4.1   2.2   2   1   0   2   2   1   1 chitin synthase chs-2-like [Xiphophorus couchianus]
XP_034161257.1       -          msaprobs_alignment_4742434 -           6.6e-169  572.8  11.7  1.1e-168  572.1  11.7   1.4   1   0   0   1   1   1   1 chitin synthase chs-1-like [Pangasianodon hypophthalmus]
XP_026086477.1       -          msaprobs_alignment_4742434 -           6.9e-169  572.7  11.4  6.9e-169  572.7  11.4   1.5   1   1   0   1   1   1   1 chitin synthase chs-1-like [Carassius auratus]
XP_034304238.1       -          msaprobs_alignment_4742434 -           7.8e-169  572.5  10.7  7.8e-169  572.5  10.7   2.3   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_023187927.1       -          msaprobs_alignment_4742434 -           1.1e-168  572.1   5.1  1.1e-168  572.1   5.1   2.3   2   1   0   2   2   1   1 uncharacterized protein LOC102216714 [Xiphophorus maculatus]
XP_017207547.2       -          msaprobs_alignment_4742434 -           1.2e-168  571.9   7.8  1.2e-168  571.9   7.8   2.3   1   1   0   2   2   1   1 uncharacterized protein si:ch211-219a15.4 [Danio rerio]
XP_021330070.1       -          msaprobs_alignment_4742434 -           1.2e-168  571.9   7.8  1.2e-168  571.9   7.8   2.3   1   1   0   2   2   1   1 uncharacterized protein si:ch211-219a15.4 [Danio rerio]
XP_030002395.1       -          msaprobs_alignment_4742434 -           1.4e-168  571.7   6.4  1.4e-168  571.7   6.4   1.8   2   1   0   2   2   1   1 chitin synthase chs-2-like [Sphaeramia orbicularis]
XP_035256044.1       -          msaprobs_alignment_4742434 -           1.7e-168  571.4   8.9  1.7e-168  571.4   8.9   2.0   2   0   0   2   2   1   1 chitin synthase chs-2-like [Anguilla anguilla]
XP_043072450.1       -          msaprobs_alignment_4742434 -           1.8e-168  571.3   6.5  2.6e-168  570.8   6.5   1.2   1   0   0   1   1   1   1 chitin synthase chs-1-like [Puntigrus tetrazona]
XP_015809262.1       -          msaprobs_alignment_4742434 -           1.9e-168  571.3   8.4  1.9e-168  571.3   8.4   2.2   2   0   0   2   2   1   1 PREDICTED: uncharacterized protein LOC107381858 [Nothobranchius furzeri]
XP_015809263.1       -          msaprobs_alignment_4742434 -           1.9e-168  571.3   8.4  1.9e-168  571.3   8.4   2.2   2   0   0   2   2   1   1 PREDICTED: uncharacterized protein LOC107381858 [Nothobranchius furzeri]
XP_034161258.1       -          msaprobs_alignment_4742434 -             2e-168  571.2  11.9  3.8e-168  570.3  11.9   1.4   1   0   0   1   1   1   1 chitin synthase chs-1-like [Pangasianodon hypophthalmus]
XP_039594348.1       -          msaprobs_alignment_4742434 -           3.1e-168  570.6  14.2  5.7e-168  569.7  14.2   1.5   1   0   0   1   1   1   1 chitin synthase chs-1-like [Polypterus senegalus]
XP_041418720.1       -          msaprobs_alignment_4742434 -           3.8e-168  570.3  15.8  6.6e-168  569.5  15.2   1.4   1   1   0   1   1   1   1 chitin synthase chs-2 [Xenopus laevis]
XP_035255672.1       -          msaprobs_alignment_4742434 -           4.1e-168  570.2   4.9  4.1e-168  570.2   4.9   1.9   1   1   1   2   2   1   1 chitin synthase chs-2-like [Anguilla anguilla]
XP_032836323.1       -          msaprobs_alignment_4742434 -           4.5e-168  570.0   0.4  3.5e-156  530.7   0.0   3.0   1   1   2   3   3   2   2 chitin synthase chs-2-like [Petromyzon marinus]
XP_030646443.1       -          msaprobs_alignment_4742434 -           5.4e-168  569.8   8.3  5.4e-168  569.8   8.3   1.9   2   0   0   2   2   1   1 chitin synthase chs-2-like [Chanos chanos]
XP_032416117.1       -          msaprobs_alignment_4742434 -           6.8e-168  569.4   5.4  6.8e-168  569.4   5.4   2.3   2   1   0   2   2   1   1 chitin synthase chs-2-like isoform X2 [Xiphophorus hellerii]
XP_032416116.1       -          msaprobs_alignment_4742434 -           9.1e-168  569.0   5.9  9.1e-168  569.0   5.9   2.3   2   1   0   2   2   1   1 chitin synthase chs-2-like isoform X1 [Xiphophorus hellerii]
XP_021330071.1       -          msaprobs_alignment_4742434 -           1.1e-167  568.8   7.9  1.1e-167  568.8   7.9   1.5   1   1   0   1   1   1   1 uncharacterized protein si:ch211-264e16.1 isoform X3 [Danio rerio]
XP_017580185.1       -          msaprobs_alignment_4742434 -           1.5e-167  568.3   2.0  1.5e-167  568.3   2.0   2.3   2   1   0   2   2   1   1 chitin synthase 1 [Pygocentrus nattereri]
XP_012710607.2       -          msaprobs_alignment_4742434 -           2.7e-167  567.5  13.3  2.7e-167  567.5  13.3   1.9   2   0   0   2   2   1   1 chitin synthase 1 [Fundulus heteroclitus]
XP_034304239.1       -          msaprobs_alignment_4742434 -           2.7e-167  567.4  14.0  1.3e-166  565.2  12.8   2.4   1   1   0   1   1   1   1 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_031758804.1       -          msaprobs_alignment_4742434 -           3.4e-167  567.1  15.1  3.4e-167  567.1  15.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2-like isoform X1 [Xenopus tropicalis]
XP_031758805.1       -          msaprobs_alignment_4742434 -           3.4e-167  567.1  15.1  3.4e-167  567.1  15.1   1.5   1   1   0   1   1   1   1 chitin synthase chs-2-like isoform X2 [Xenopus tropicalis]
XP_036374397.1       -          msaprobs_alignment_4742434 -           3.5e-167  567.1  19.7  5.3e-167  566.5  19.7   1.3   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Megalops cyprinoides]
XP_021323454.1       -          msaprobs_alignment_4742434 -           4.4e-167  566.7  15.2  7.9e-167  565.9  15.2   1.4   1   0   0   1   1   1   1 uncharacterized protein si:ch211-264e16.2 isoform X1 [Danio rerio]
XP_030646448.1       -          msaprobs_alignment_4742434 -           4.6e-167  566.7   4.2  4.6e-167  566.7   4.2   1.9   2   1   0   2   2   1   1 chitin synthase chs-1-like [Chanos chanos]
XP_021323451.1       -          msaprobs_alignment_4742434 -           4.9e-167  566.6  10.6  4.9e-167  566.6  10.6   1.4   1   1   0   1   1   1   1 uncharacterized protein si:ch211-264e16.1 isoform X1 [Danio rerio]
XP_021323452.1       -          msaprobs_alignment_4742434 -           4.9e-167  566.6  10.6  4.9e-167  566.6  10.6   1.4   1   1   0   1   1   1   1 uncharacterized protein si:ch211-264e16.1 isoform X1 [Danio rerio]
XP_043992616.1       -          msaprobs_alignment_4742434 -           5.9e-167  566.3  11.5  5.9e-167  566.3  11.5   2.5   2   1   0   2   2   1   1 chitin synthase 1 [Gambusia affinis]
XP_021323453.1       -          msaprobs_alignment_4742434 -           5.9e-167  566.3  11.3  5.9e-167  566.3  11.3   1.3   1   1   0   1   1   1   1 uncharacterized protein si:ch211-264e16.1 isoform X2 [Danio rerio]
XP_035255581.1       -          msaprobs_alignment_4742434 -           8.8e-167  565.8   8.8  8.8e-167  565.8   8.8   1.8   2   0   0   2   2   1   1 chitin synthase chs-2-like [Anguilla anguilla]
XP_042624310.1       -          msaprobs_alignment_4742434 -           9.2e-167  565.7   4.1  9.2e-167  565.7   4.1   2.3   2   1   0   2   2   1   1 chitin synthase chs-2-like isoform X2 [Cyprinus carpio]
XP_044028431.1       -          msaprobs_alignment_4742434 -           9.3e-167  565.7  14.1  1.5e-166  565.0  14.1   1.3   1   0   0   1   1   1   1 chitin synthase chs-1-like [Siniperca chuatsi]
XP_041347263.1       -          msaprobs_alignment_4742434 -           1.1e-166  565.5  16.5  5.4e-135  460.7   6.5   2.6   1   1   1   2   2   2   2 chitin synthase chs-1-like [Gigantopelta aegis]
XP_034748680.1       -          msaprobs_alignment_4742434 -           1.2e-166  565.3  10.7    2e-166  564.6  10.7   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like [Etheostoma cragini]
XP_022324974.1       -          msaprobs_alignment_4742434 -           1.6e-166  564.9   4.2  2.3e-166  564.4   4.2   1.1   1   0   0   1   1   1   1 chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_029648976.1       -          msaprobs_alignment_4742434 -           1.8e-166  564.7  13.8  2.3e-166  564.4  12.8   1.3   1   1   0   1   1   1   1 chitin synthase chs-2-like [Octopus vulgaris]
XP_014035675.1       -          msaprobs_alignment_4742434 -           1.9e-166  564.7   7.0  1.9e-166  564.7   7.0   1.8   1   1   0   2   2   1   1 PREDICTED: uncharacterized protein LOC106589822 isoform X2 [Salmo salar]
XP_041375063.1       -          msaprobs_alignment_4742434 -             2e-166  564.6   3.9  2.1e-166  564.5   1.6   1.9   1   1   1   2   2   1   1 uncharacterized protein LOC121387901 [Gigantopelta aegis]
XP_027892612.1       -          msaprobs_alignment_4742434 -             2e-166  564.6  11.4    2e-166  564.6  11.4   2.1   2   1   0   3   3   1   1 chitin synthase chs-2-like isoform X2 [Xiphophorus couchianus]
XP_014035674.1       -          msaprobs_alignment_4742434 -           2.5e-166  564.3   7.3  2.5e-166  564.3   7.3   1.8   1   1   0   2   2   1   1 PREDICTED: uncharacterized protein LOC106589822 isoform X1 [Salmo salar]
XP_042624309.1       -          msaprobs_alignment_4742434 -           2.6e-166  564.2   5.2  2.6e-166  564.2   5.2   2.3   2   1   0   2   2   1   1 chitin synthase chs-2-like isoform X1 [Cyprinus carpio]
XP_040909387.1       -          msaprobs_alignment_4742434 -           2.8e-166  564.1  12.4    6e-166  563.0  12.4   1.5   1   0   0   1   1   1   1 chitin synthase chs-1-like [Toxotes jaculatrix]
XP_039651509.1       -          msaprobs_alignment_4742434 -           3.3e-166  563.9  13.5  5.4e-166  563.2  13.5   1.2   1   0   0   1   1   1   1 chitin synthase 1 isoform X2 [Perca fluviatilis]
XP_032377131.1       -          msaprobs_alignment_4742434 -           3.5e-166  563.8  12.2  3.5e-166  563.8  12.2   2.2   2   0   0   2   2   2   1 chitin synthase chs-1-like [Etheostoma spectabile]
XP_043339744.1       -          msaprobs_alignment_4742434 -           3.6e-166  563.8  18.7  4.4e-165  560.2  18.7   2.2   1   1   0   1   1   1   1 hyaluronan synthase 2-like [Cervus canadensis]
XP_034733388.1       -          msaprobs_alignment_4742434 -           4.2e-166  563.5  11.0  4.2e-166  563.5  11.0   2.2   2   0   0   2   2   2   1 chitin synthase 1 [Etheostoma cragini]
XP_032363514.1       -          msaprobs_alignment_4742434 -           4.5e-166  563.4   3.9  4.5e-166  563.4   3.9   1.8   2   1   0   3   3   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Etheostoma spectabile]
XP_043993752.1       -          msaprobs_alignment_4742434 -           4.5e-166  563.4  16.1  4.5e-166  563.4  16.1   2.2   1   1   1   2   2   1   1 chitin synthase chs-2-like [Gambusia affinis]
XP_021432194.2       -          msaprobs_alignment_4742434 -           4.7e-166  563.4   8.2  4.7e-166  563.4   8.2   1.8   1   1   0   2   2   1   1 chitin synthase chs-2 isoform X2 [Oncorhynchus mykiss]
XP_023849442.1       -          msaprobs_alignment_4742434 -           4.7e-166  563.4   7.4  4.7e-166  563.4   7.4   1.6   1   1   0   1   1   1   1 uncharacterized protein LOC111968120 isoform X1 [Salvelinus alpinus]
XP_043736010.1       -          msaprobs_alignment_4742434 -             5e-166  563.3  18.9  6.2e-165  559.7  18.9   2.2   1   1   0   1   1   1   1 hyaluronan synthase 2-like [Cervus elaphus]
XP_023849443.1       -          msaprobs_alignment_4742434 -             5e-166  563.3   7.5    5e-166  563.3   7.5   1.6   1   1   0   1   1   1   1 uncharacterized protein LOC111968120 isoform X2 [Salvelinus alpinus]
XP_038830536.1       -          msaprobs_alignment_4742434 -           5.1e-166  563.2   7.3  5.1e-166  563.2   7.3   1.6   1   1   0   1   1   1   1 chitin synthase chs-2-like [Salvelinus namaycush]
XP_029541324.1       -          msaprobs_alignment_4742434 -           5.1e-166  563.2   7.3  5.1e-166  563.2   7.3   1.8   1   1   0   2   2   1   1 chitin synthase chs-2-like isoform X2 [Oncorhynchus nerka]
XP_032363577.1       -          msaprobs_alignment_4742434 -           6.1e-166  563.0  11.7  9.4e-166  562.4  11.7   1.2   1   0   0   1   1   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like, partial [Etheostoma spectabile]
XP_035656850.1       -          msaprobs_alignment_4742434 -           7.8e-166  562.6   9.5  7.8e-166  562.6   9.5   1.8   1   1   0   2   2   1   1 chitin synthase chs-2-like isoform X1 [Oncorhynchus keta]
XP_031170030.1       -          msaprobs_alignment_4742434 -           8.4e-166  562.5  14.2  8.4e-166  562.5  14.2   2.2   2   0   0   2   2   2   1 chitin synthase 1 [Sander lucioperca]
XP_021432193.2       -          msaprobs_alignment_4742434 -           8.7e-166  562.5   9.0  8.7e-166  562.5   9.0   1.8   1   1   0   2   2   1   1 chitin synthase chs-2 isoform X1 [Oncorhynchus mykiss]
XP_010810282.1       -          msaprobs_alignment_4742434 -           9.2e-166  562.4  15.9    1e-164  558.9  15.9   2.1   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 2-like [Bos taurus]
XP_033930933.1       -          msaprobs_alignment_4742434 -           9.7e-166  562.3  13.7  9.7e-166  562.3  13.7   2.1   2   0   0   2   2   2   1 chitin synthase 1 [Pseudochaenichthys georgianus]
XP_034982047.1       -          msaprobs_alignment_4742434 -           1.1e-165  562.1  16.7  8.6e-131  446.9  15.0   2.8   1   1   1   2   2   2   2 hyaluronan synthase 2 isoform X2 [Zootoca vivipara]
XP_024244106.1       -          msaprobs_alignment_4742434 -           1.3e-165  562.0   7.7  1.3e-165  562.0   7.7   1.8   1   1   0   2   2   1   1 chitin synthase chs-2 isoform X1 [Oncorhynchus tshawytscha]
XP_029541323.1       -          msaprobs_alignment_4742434 -           1.4e-165  561.8   8.7  1.4e-165  561.8   8.7   1.8   1   1   0   2   2   1   1 chitin synthase chs-2-like isoform X1 [Oncorhynchus nerka]
XP_029950724.1       -          msaprobs_alignment_4742434 -           1.5e-165  561.7  11.2  1.5e-165  561.7  11.2   2.1   2   0   0   2   2   2   1 chitin synthase chs-2-like [Salarias fasciatus]
NP_492113.2          -          msaprobs_alignment_4742434 -           1.5e-165  561.7   9.5  2.5e-165  561.0   9.5   1.4   1   0   0   1   1   1   1 Chitin synthase chs-1 [Caenorhabditis elegans]
XP_011490431.1       -          msaprobs_alignment_4742434 -           1.5e-165  561.7  11.2  1.5e-165  561.7  11.2   2.4   2   1   0   2   2   1   1 uncharacterized protein LOC105357250 [Oryzias latipes]
XP_020336474.1       -          msaprobs_alignment_4742434 -           1.6e-165  561.6   8.2  1.6e-165  561.6   8.2   1.8   1   1   0   2   2   1   1 chitin synthase chs-2 [Oncorhynchus kisutch]
XP_028438551.1       -          msaprobs_alignment_4742434 -           1.8e-165  561.4  13.9  1.8e-165  561.4  13.9   2.2   2   0   0   2   2   1   1 chitin synthase chs-2-like [Perca flavescens]
XP_026086476.1       -          msaprobs_alignment_4742434 -           1.8e-165  561.4  11.9  2.7e-165  560.8  11.9   1.2   1   0   0   1   1   1   1 chitin synthase chs-1-like [Carassius auratus]
XP_024150646.1       -          msaprobs_alignment_4742434 -           2.1e-165  561.2  10.8  2.1e-165  561.2  10.8   2.6   2   1   0   2   2   1   1 chitin synthase 1 [Oryzias melastigma]
XP_036066555.1       -          msaprobs_alignment_4742434 -           2.1e-165  561.2  10.8  2.1e-165  561.2  10.8   2.6   2   1   0   2   2   1   1 chitin synthase 1 [Oryzias melastigma]
XP_024244107.1       -          msaprobs_alignment_4742434 -           2.1e-165  561.2   8.6  2.1e-165  561.2   8.6   1.8   1   1   0   2   2   1   1 chitin synthase chs-2 isoform X2 [Oncorhynchus tshawytscha]
XP_030628173.1       -          msaprobs_alignment_4742434 -           2.5e-165  561.0   3.2  2.5e-165  561.0   3.2   2.1   2   0   0   2   2   1   1 chitin synthase chs-2-like [Chanos chanos]
XP_030597626.1       -          msaprobs_alignment_4742434 -           2.7e-165  560.8  15.6  5.4e-165  559.9  15.6   1.5   1   0   0   1   1   1   1 chitin synthase chs-2-like [Archocentrus centrarchus]
XP_010887243.2       -          msaprobs_alignment_4742434 -             3e-165  560.7  11.0    3e-165  560.7  11.0   2.1   2   0   0   2   2   1   1 chitin synthase 1 [Esox lucius]
XP_039651508.1       -          msaprobs_alignment_4742434 -           3.1e-165  560.6  15.3  3.1e-165  560.6  15.3   2.2   2   0   0   2   2   1   1 chitin synthase 1 isoform X1 [Perca fluviatilis]
XP_035656851.1       -          msaprobs_alignment_4742434 -           3.4e-165  560.5  12.1  3.4e-165  560.5  12.1   1.8   1   1   0   2   2   1   1 chitin synthase chs-2-like isoform X2 [Oncorhynchus keta]
XP_034156930.1       -          msaprobs_alignment_4742434 -           3.4e-165  560.5  15.6  5.1e-165  559.9  15.6   1.3   1   0   0   1   1   1   1 chitin synthase chs-2-like [Pangasianodon hypophthalmus]
XP_041920815.1       -          msaprobs_alignment_4742434 -           3.6e-165  560.4   8.2  3.6e-165  560.4   8.2   2.2   2   0   0   2   2   2   1 chitin synthase 1 [Alosa sapidissima]
XP_033839663.1       -          msaprobs_alignment_4742434 -           4.3e-165  560.2   6.5  4.3e-165  560.2   6.5   2.3   2   1   0   2   2   1   1 chitin synthase 1 isoform X2 [Periophthalmus magnuspinnatus]
XP_033839656.1       -          msaprobs_alignment_4742434 -           4.3e-165  560.2   6.4  4.3e-165  560.2   6.4   2.3   2   1   0   2   2   1   1 chitin synthase 1 isoform X1 [Periophthalmus magnuspinnatus]
XP_027416419.1       -          msaprobs_alignment_4742434 -           4.4e-165  560.1  16.1    5e-164  556.7  16.1   2.1   1   1   0   1   1   1   1 LOW QUALITY PROTEIN: hyaluronan synthase 2-like [Bos indicus x Bos taurus]
XP_018604827.1       -          msaprobs_alignment_4742434 -           4.8e-165  560.0  11.4  4.8e-165  560.0  11.4   2.3   2   0   0   2   2   2   1 chitin synthase chs-2-like [Scleropages formosus]
